,file_name,formula,h,explicit,ep_len,reward,init_omega,init_theta
1,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.05,False,1000,-1282.0767701772227,-3.141592798609627,-1.6696620857066248e-07
3,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.05,False,1000,-1239.8618243335413,3.14159278487744,1.4479015802117658e-06
9,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.05,False,1000,-1220.859284637696,-3.1415924139277607,1.7004141496151708e-06
6,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.05,False,1000,-1213.8520020850494,-3.141592639589908,-9.990042348463862e-07
8,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.05,False,1000,-942.9241059991061,-3.141542261139456,6.283660462985594e-05
10,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.025,False,1000,-2425.5939567090336,3.141592855250219,8.747115028774101e-07
13,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.025,False,1000,-2401.379139872587,3.1415925420999953,-1.051473469875397e-06
14,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.025,False,1000,-1762.3292056163054,3.1416224074482724,0.0005363538669610562
12,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.025,False,1000,-1301.4516835770849,-3.144250269429074,-0.0476557995889518
16,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.025,False,1000,-1211.0821655279144,3.161629156474747,0.07569232026339176
24,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.0125,False,1000,-4330.245148326146,-3.141593526130587,-6.452526262741811e-06
21,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.0125,False,1000,-2985.9833204397714,-3.142296417605045,-0.006486725541551449
26,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.0125,False,1000,-2368.5193780480436,3.118999788468808,-0.038179303530789604
29,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.0125,False,1000,-2138.751527649328,-3.1104829329111325,0.494713165150504
20,symbolic_complex13A_cma_pendulum_fav_model.pt,(((x2*31.252474868956536 + x1*122.78520287688075) * x0) / ((x2 * (x2 * -1.426890233133197)) + -11.029852389866175)),0.0125,False,1000,-2089.167283658155,3.063522394010271,-0.6774045708418643
