,file_name,formula,h,explicit,ep_len,reward,init_omega,init_theta
50,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.0125,True,1000,-6043.528835358573,-1.4895057135317447,7.999783172952917
52,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.0125,True,1000,-6043.269104547021,-1.4444273397051364,7.999999848545743
53,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.0125,True,1000,-6042.252855220192,1.6128355735406137,-7.99750834208186
5,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.05,False,1000,-7506.838893717003,2.7238655190315897,0.1942099179729603
7,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.05,False,1000,-1634.3580386882493,-1.982546738470662,7.984259423003594
4,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.05,False,1000,-1509.1668371309036,2.3111897321480486,-7.999680020938389
6,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.05,False,1000,-1507.8839374500883,3.9941528123582106,7.993501060504949
2,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.05,False,1000,-1506.2288936872924,-2.2272135574355207,7.971156709873162
14,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.025,False,1000,-7498.072704347401,-3.5892835779550074,0.14678083035177333
11,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.025,False,1000,-4074.574751799416,2.2635473331718687,-7.982029719887983
15,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.025,False,1000,-3822.938360933011,2.3595728942305896,-7.998693518753983
13,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.025,False,1000,-3819.1580687934897,-2.351084282758052,7.9988601966492245
19,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.025,False,1000,-3817.6547863766914,-2.3503103209960843,7.998157878685043
28,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.0125,False,1000,-7557.764109229391,3.503949828841737,-0.1031652036821059
20,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.0125,False,1000,-5391.625985575435,-0.619645689115242,7.9999999938187685
21,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.0125,False,1000,-5391.625985575434,0.6196457033300535,-7.999999798414387
25,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.0125,False,1000,-5391.625977427165,0.6196455180620016,-7.999999196934614
26,symbolic_complex7A_cma_pendulum_final_model.pt,((2.55002979152217*(x2 * x0) + 8.751262179344549*x1 ) / -1.4164197564724554),0.0125,False,1000,-5391.625919228231,-0.6196450860121259,7.999996126717085
